0,1,2,3,4,5,6,7,8,9
-0.061079867,-0.0012568384,0.42387784,-0.09745244,-0.8681125,-1.4326156,0.33807534,0.07799654,-0.20576847,0.3653594
0.9237732,-0.5040671,-0.09696634,0.5677774,-2.0530953,-0.16690923,0.64532596,-0.1726239,-0.65789443,0.09996441
-0.033627056,-0.68797493,-0.063933164,-1.3138276,-0.5552605,-0.25929207,-0.80140346,-2.6491807,-0.054830134,1.0489471
-0.0032585785,-0.69334394,-0.08585471,-0.58571476,-1.5310109,-0.7289496,0.6143096,-0.31085247,-1.1229284,0.09743929
-1.1745209,0.67238736,-0.17007902,-0.36462283,-0.3991532,-0.9927144,0.19623898,-0.06408575,-0.95695084,0.6093185
-0.77793926,-1.0150107,0.013053417,-2.013057,-1.8989602,-1.1866693,0.4583302,-0.2123422,0.16898161,0.66527784
1.5980576,0.53981876,2.2296228,-0.039271347,-1.9415212,0.290073,-1.3349727,0.6966765,-1.8757429,0.77556574
0.14535362,-0.6716559,-1.1369252,-0.5823908,-1.7840128,-0.27748725,-1.9717981,0.62053305,-0.7457486,0.011034265
-0.43656155,-0.23792143,-0.4767056,-1.2380733,-0.34886602,-0.575943,0.19315489,-1.6229861,-0.9075804,0.36275443
0.10835668,-1.4168932,-0.8458727,-0.24420355,-1.4354842,-1.4746451,-2.1379142,0.86097395,-0.5012588,0.6239593
1.9048316,-1.6937237,2.0841174,0.31654936,0.40535963,0.9845235,-0.942836,0.11276688,-1.3874607,1.686505
-0.7253616,-0.45022985,-0.20420316,-0.90575373,-0.050402947,-0.6880718,-0.82948595,-2.9963558,0.02516824,0.4801403
-0.010901637,-0.14057997,-0.76943314,0.2418509,-0.39737946,-0.8413184,0.1958261,-1.472364,-0.9276657,0.68501985
-2.799806,-0.92457956,0.45516372,-1.185228,-0.642544,0.39973027,-0.9141416,-0.5597315,-2.074988,-1.1019495
0.3215675,-0.9411705,0.14232275,0.018126702,-0.39233527,-0.35257223,0.58642536,0.063366234,-0.70140046,-0.5610951
0.60994214,-0.69628584,0.24877036,-0.71806175,-1.5841054,-0.62475616,0.77993625,0.2168457,0.5849661,0.23148361
0.540762,-0.27428824,-0.5814394,-0.32113147,-0.896589,-0.97862875,-1.9199413,-0.6594118,-0.6687808,1.3023473
0.06907339,-0.4523726,-0.17117059,-1.0812182,-1.697979,-1.2604414,0.45450896,-0.1600245,-0.54884756,0.6050755
0.30414668,-0.1843488,-0.064962015,-0.34384406,-0.24140319,-0.7003231,0.72958916,0.16116993,-1.2790766,0.7353982
-0.8854776,-1.5570035,0.61105335,-2.1047196,-1.2678202,-1.4613675,0.52303606,0.3758545,-0.95035,-0.35144728
0.5405436,-1.1378864,0.086245984,-0.026530376,-1.1311796,-1.1046796,0.8651845,0.11723013,-0.7973366,-0.15599613
-0.014400162,-0.33400056,0.057256192,-2.2402246,-0.002607204,-0.7732159,-0.41113913,-2.4943209,-0.50767154,0.431991
-0.34681955,0.29752195,-0.27782232,-0.82216775,-0.738056,-1.1916119,0.23650627,-0.40833175,-1.2354364,0.713742
-0.3519556,0.5159369,-0.19249597,0.6103867,-0.2729086,-1.9148614,0.4582494,-0.01853101,-0.13127798,0.76959777
-0.5500415,-1.2239538,-0.30954257,-1.0998083,-1.7782985,-0.5270643,0.508604,0.043442383,-0.8197132,0.48949304
0.53025144,-1.3212036,-0.48117563,-0.7278175,-1.6459063,-0.3111402,0.65229326,0.2057298,-0.3018361,0.040841848
-0.16225432,0.59836394,0.4480483,0.3946155,-0.7711684,-1.1486454,0.8969882,1.0153272,0.56058544,-0.10835124
-0.32624966,1.0278893,0.41147316,0.36563608,-0.9955987,-1.7565084,0.019894674,0.13233615,-1.1218339,-0.44784012
-0.29559267,-0.8950541,0.1635904,-1.2323738,-1.9209421,-0.65293264,0.3979773,-0.08565383,-0.34519243,0.69370306
0.47025505,-0.21538444,-0.7074819,0.03723385,-0.6970862,-0.54928654,0.022680774,0.10231055,-1.8664289,-0.5920284
0.3301854,-0.35888612,0.04155606,-0.44979143,-1.1049421,-1.105004,0.68886334,0.29432642,-1.4069636,-0.095492244
0.220629,-0.8519906,2.4820487,-1.7737093,-2.646168,-2.6590104,-1.4841189,0.45555544,-0.6400037,1.6360877
0.8950686,0.47005725,0.14337593,-0.47556275,-1.0783215,-0.91664875,0.5054486,-0.23110488,-0.32794324,0.43145737
-0.4732646,-0.51057017,-0.2191555,-1.5998403,-0.59413624,-0.6689362,-0.03478636,-1.4916852,-0.8835976,0.42940032
-0.12947416,-0.08749494,0.43928885,-0.760363,-0.91218954,-1.0273634,0.37389046,-0.067606494,-0.7439582,0.16932681
0.2089273,0.5730214,-1.208683,-0.5915735,-1.424078,-1.4038212,-2.042685,0.60872406,-0.77627385,-0.33719957
0.19850132,-0.089521095,-0.02218616,-1.7134122,-1.1212732,-0.8090248,0.40618783,0.21506612,-0.2897933,0.5843469
-1.0927399,-0.2594965,-0.29385749,-0.10290494,-0.5701277,-1.004163,0.4582234,-0.30062705,-1.6028168,-0.40371266
0.19649538,-1.0381101,-0.99209654,-0.5162234,-0.5644273,-2.4266522,-2.024126,0.6097817,0.067549884,0.04772517
-0.77664757,-0.47943407,-0.2959589,-2.3224318,-0.5952315,-0.6373364,-0.52468956,-2.228409,-0.6081435,-0.22712085
-2.2834432,-0.3779829,0.6188139,-0.99614686,-0.5525501,0.46747947,-0.8981002,-0.49585384,-1.4837017,-0.6945462
-0.72571385,-0.2672959,-0.7863141,-0.65072185,-1.5922914,0.28471908,0.5161359,0.07639463,-1.418323,-0.6134479
0.7340543,-1.9053835,1.4432292,1.0117811,1.4402056,-1.8479841,-1.1942333,0.033351064,0.24196452,-3.463452
-0.4054018,-0.048158452,-0.528957,0.24303475,-1.4493055,-1.1700209,0.747722,-0.08184913,-0.89295834,0.12700534
-0.17017654,0.79007983,-0.4225859,1.3895067,1.1286603,-1.6400385,-2.3057282,0.73022753,-0.6670588,0.25506386
1.3067412,-2.7822995,0.09392375,-1.1448053,-0.051134266,0.5361437,-0.0031920522,-0.61804044,-0.5957819,-1.42766
0.529229,-2.831029,0.056585103,-0.4688343,-0.118505284,0.6679044,-0.12497176,-0.17611642,0.24299908,-2.1949475
-0.11309662,0.14310326,-0.42177838,-0.3115509,-0.85618824,-1.1517745,0.38333297,0.08468522,-2.162338,0.52734256
-0.6094881,-0.28107274,0.10771212,-1.7483559,-0.5147684,-0.6958077,-0.1125576,-1.6060827,-0.5388055,0.12703279
-2.617074,-0.59242094,0.57544565,-2.0677376,0.5582786,0.9077092,-1.0192581,-0.3182639,-1.9958167,-1.4497527
0.10291674,-1.0860792,0.10050243,-0.17248224,-1.1811632,-0.9781413,-0.052449003,-0.45609456,-0.104712665,0.6226256
-0.4838933,-0.5802918,-0.32923222,-0.6054117,-0.8612669,-0.7412121,0.55423385,0.042278722,-1.0144705,-0.21602237
-0.7640756,-0.35854325,0.53302044,-1.3561237,-0.97956485,-0.5869728,0.057331145,-0.2080335,-0.93567204,0.28895015
-0.35595474,0.76241016,-1.2343419,0.09562212,-0.5757393,-1.4679816,-1.5759805,0.72969174,-0.17191821,0.23086095
0.5906945,-0.6299876,-1.4191544,-1.2384812,-1.6349232,-0.81604874,-1.7875859,0.95315015,-0.6380535,0.2958616
1.1765666,0.77105534,-1.14354,-1.0009606,-0.5277737,0.19858973,-1.2927521,0.7178929,-1.2627537,-0.14821568
0.62226146,-2.040187,-1.2629316,-1.714975,0.45683762,1.0530742,-2.1529346,0.9761045,-1.1598089,-0.6433885
2.0498934,-0.9943668,1.4575231,-0.1561332,0.80701,-2.0677009,-1.3132098,-0.42162192,0.39184684,-3.3293643
-0.44819942,-0.35050154,-0.13138641,-1.362769,-0.24761868,-0.65162486,-0.038010076,-0.9088132,-0.9250828,0.73678625
-0.14686397,0.1958987,0.28716946,0.5245358,-1.5538247,-1.6175606,0.5529689,-0.106946565,-1.7502756,0.4360989
1.3098719,-1.5809467,1.3306944,0.4125465,0.18431073,-2.7807076,-1.3628439,0.11230056,0.786583,-2.888136
1.8838065,-0.35185266,2.3528113,-0.37844786,-0.06398938,-2.1641057,-1.3029555,-0.1306832,0.7910059,-2.4446526
-0.35421887,-0.13586146,-0.2694287,0.6773425,-0.9459023,-0.16990294,0.5716272,-0.08398824,-1.5280116,-0.009466544
-0.22231981,0.03172712,0.18038344,-0.7700734,-0.38476148,-1.1233039,0.1651356,-0.24178211,-0.92958605,0.23082596
0.956325,-0.0694132,-0.70042044,0.43780306,-0.69980544,-0.69594514,-1.4989057,1.1057265,0.55321425,-0.29410738
0.5982035,-0.061561063,2.3606973,-1.1022485,-0.6994765,-2.0856974,-1.2885604,0.19724785,-0.9957197,1.8070146
-0.11550442,-0.33234906,-0.18821445,-1.9033984,0.37053818,-0.5698861,-0.8290651,-2.1235363,-0.39309582,0.7300552
0.29543182,0.057173118,0.44807202,-0.44311553,-1.3842905,-0.79378057,0.64637667,-0.335814,-0.08569634,0.98806643
0.26407382,0.3992448,-0.44331256,0.24469279,-0.711983,-0.994251,0.5214877,-0.26595163,-0.83209157,-0.21773797
1.6079876,0.27152205,-0.19677539,0.04590013,-1.806914,-1.430831,-1.826311,0.7683458,0.16570503,0.2282094
-0.016104273,-0.25518823,-0.006320089,-0.87108046,-1.5513378,-1.1928538,0.68731385,-0.6093715,-1.528815,-0.7492542
0.8228007,-0.8455958,0.24785826,-0.18432136,-1.0589083,-0.230049,0.81926185,0.13482524,-0.7295898,-0.18275782
0.19455513,0.023106858,0.964204,-0.24705811,-1.0026183,-0.82480824,0.066955075,-0.5798148,-0.20226371,-0.45297158
-0.32013497,-0.41984725,-1.406358,-0.11534152,-0.506447,-1.572789,-2.3499248,0.6890924,-1.2121415,0.39609024
0.38258627,-1.3531762,-0.15366189,-0.73161435,-1.0118113,-0.6834076,0.4962731,-0.08435367,-1.1240547,-0.37561712
-0.19057035,-0.08004446,-0.33682397,-1.5651442,0.053251915,-1.41257,-0.59202933,-2.5706437,-0.9079995,0.3360014
0.3424652,-0.39302492,0.4753663,0.36658308,-1.3916744,-1.1095314,0.8978898,-0.016872033,-0.75975025,0.20680997
-0.11542363,0.48512828,1.6454055,-2.050634,-0.984543,-2.4133484,-1.7489465,0.48248893,-1.3211308,0.53996134
0.58474755,-0.20394976,0.09543657,-0.17986368,-1.338958,-0.99552214,0.5287053,0.34843683,-0.74872077,0.020748667
-0.3343447,-1.6657944,-0.020106345,-1.198981,-0.84803957,-1.1205126,0.16516806,-1.2578828,-0.9425918,1.0381628
0.015948288,-0.45383006,0.32705408,-0.06614112,-0.15883578,-1.7775927,0.37308085,-0.3704959,-0.96604323,-0.12048954
0.40688828,-1.1474652,-1.2582295,-0.6205547,-1.4004666,-0.3315303,-0.7556021,0.47267902,-1.1135223,1.0304358
-0.82157105,-1.538838,-0.714101,-0.2064679,-0.928709,-0.51599246,0.14177863,-0.74842155,-1.5023372,0.5204712
-0.7584718,0.4616711,-0.00247024,-0.55580074,-0.071664795,-0.9037166,0.3484499,-0.31933576,-2.1053078,0.46519706
-0.35450763,0.05998759,-0.92639166,-0.5686556,-1.5853696,-0.7984381,-2.0390677,0.8606235,-0.1482332,0.11844361
2.4958158,0.9176669,-0.7637487,-0.2203896,-0.112168305,-1.1740344,-1.5766174,1.3061445,-1.0158231,0.08145508
-0.56752795,-1.4275594,-0.063366264,-0.8195838,-0.64802235,-1.1016613,0.40868908,0.35336256,-0.32626313,0.042498752
0.37769312,-0.5378574,-0.35460067,-0.8256136,-1.0174123,-1.1765242,0.23975857,-0.24250413,-0.2564461,0.10490841
-0.4483157,-0.58943003,-0.06045878,-1.5378027,-0.09881169,-0.93849474,-0.49381584,-1.4885734,-1.0017749,0.25760266
0.37471095,0.17422135,2.6344175,-1.3724385,-0.93046194,-2.5632155,-1.5475794,-0.088648014,-0.48285082,1.4802576
0.37567794,-2.3154743,-1.3214691,-0.29984564,-0.06626741,-0.841733,-1.6465546,1.3448223,-1.1616956,0.6983471
-0.373889,-0.089444935,0.14442003,-0.54906034,-0.81681025,-0.71687007,0.46262354,-0.21635221,-1.185291,-0.23738728
1.1757882,0.43869996,-0.058978677,0.1854844,-1.0131167,-0.47318256,0.72392595,0.5128359,-1.464318,0.076327115
-0.059753142,-0.5383425,-0.64191806,0.50503325,-0.77619153,-0.9079707,0.66255206,-0.21014309,-1.1876202,0.45125982
0.82510537,-0.8054022,1.2765691,0.89410657,0.61557513,-2.0494852,-1.4322057,0.025433615,0.97566944,-3.5140126
-0.31119648,0.14813529,-0.16271284,-0.017646885,-1.666425,-0.98064125,0.6788045,0.5795027,-1.0231397,0.36629212
-0.3014324,-0.46906585,-0.42673284,-1.0853451,0.055188097,-0.9692829,-0.47417325,-2.5267951,-0.37973478,0.5960752
-0.5352834,0.3464499,0.18677646,-0.60895157,0.46159425,-1.2539272,0.007419437,-1.144306,-0.5798788,0.32667974
-0.015321679,-0.42243594,-0.1863811,-0.20230319,-0.77765375,-1.2419273,0.57504773,0.16947319,-1.1673872,0.28099945
0.55451906,-0.317492,-0.41041404,0.57533133,-0.44482464,-0.805622,0.38930303,-0.6655051,-1.009781,-0.14505778
-0.30585763,-0.010176495,0.44321787,-0.13099982,-0.9935901,-0.8201046,-0.08066346,-0.015026763,-1.298069,1.1402122
2.2652833,-0.8801625,2.5748625,0.32906505,-1.8075515,-0.43326005,-1.3681277,0.49250412,-1.5715487,1.6107327
-0.62471145,-0.032224715,-0.23850814,-0.7032429,-1.2314572,-0.33540925,0.40410525,-0.077970654,-0.538328,0.19498307
1.3154879,-0.66426253,0.43423706,0.48229396,-1.2810962,-1.3218659,0.8054535,0.73884714,-1.1629199,-0.34168798
2.2154276,-0.8383533,-1.1232474,0.4114798,0.3349885,-1.8504105,-2.085635,1.1183964,0.30811977,0.11336824
0.3588742,-2.0339015,1.111707,0.55050284,0.3894037,-2.1912253,-0.9945114,0.2199948,0.5027692,-3.145877
-0.13916826,-0.013596043,-0.19965611,0.46407533,-1.0300641,-1.0346437,0.43155575,-0.11090156,-0.77289855,0.10334447
0.32673872,0.6220381,1.8490667,-1.1122426,-0.43779334,-2.4461973,-1.4481128,-1.6121686,-0.9421894,1.8521185
-0.5956257,-0.3211353,-0.020110354,0.46462378,-1.1472698,-1.1252528,0.5724254,0.009180397,-1.5501553,-0.43537813
1.2631297,0.4129206,-0.6276852,-0.44205102,-0.34536517,-1.090015,-1.583463,0.7008042,-0.067980915,-0.21660161
1.6244571,0.49285066,2.0827336,0.8602166,-1.0652857,-0.082810566,-1.3413006,0.7130537,-2.5740397,0.68548524
-0.823487,-0.48973954,0.44382972,-0.7756921,-0.5077518,-0.41562882,0.45228678,-0.039962888,-1.2495577,0.027157173
-0.26370287,-0.9927217,-1.4654129,-0.057679027,-1.0924206,-2.002877,-1.5313092,0.32389623,-0.022893071,0.060083956
0.3542376,-0.09307508,-0.104362234,0.91803175,-0.9074253,-1.8136895,0.7387976,0.10974796,-1.3874978,-0.4565991
0.21701479,0.79772425,2.467362,-1.4403206,-1.0259511,-2.1001306,-1.5167428,0.40730345,-1.9237857,1.0068167
-0.5974218,0.10939251,0.024597958,-0.24737631,-1.4597228,-1.0243831,0.33724248,0.10833664,-0.37397018,0.60149527
-0.07748414,0.08639483,0.7576235,-0.24736439,-0.03474109,-0.117493466,-0.73862445,-3.037523,0.8079156,0.7807485
0.12812528,-0.520938,-0.42303026,-0.7759524,-1.3951747,-0.3526953,0.014181569,-1.1322917,-0.7376536,0.24443838
2.015611,-0.72619224,1.6504719,0.45078504,1.5385909,-1.8855623,-1.3379264,0.16185535,0.8448406,-2.6328852
-0.17336774,-0.20208955,-0.11791676,0.1909511,-0.7409133,-1.2255366,0.5509134,0.25446844,-1.2930136,0.21436659
0.08415248,-0.7176989,0.40061504,0.09868627,-0.18161601,-0.87081707,0.6634405,-0.22262989,-0.8711374,-0.4204491
-0.15693057,-0.5243106,-0.23202452,-0.40456405,-0.22230226,-1.9381918,0.3306046,0.17373331,-1.2003998,0.039751314
-0.5623582,-0.36743712,-0.1005808,0.3600488,-1.2891922,-0.2183224,0.16960935,-0.061219588,0.2647137,-0.6276375
0.49346605,0.49413717,-0.42891675,-0.9309395,-0.5802863,-1.6018968,-2.4508529,0.47467095,-0.19699058,-1.1702359
0.46857843,-1.4264317,-1.2652249,-0.7170611,-1.5112884,-1.2232847,-2.1071594,0.13051595,0.014195561,-0.4826825
0.39209828,-0.91340446,0.8340979,0.01994417,-1.1412666,-0.94228727,-1.0731275,0.2901361,2.251284,-2.8909822
-0.03476631,0.07370539,-0.027173549,-1.6138878,-0.9667051,-1.4322996,0.28997248,-0.5217476,-1.229556,-0.17300612
0.30928037,-0.29810232,2.4611435,-0.86467683,-1.9552252,-1.4121753,-1.6623708,0.919369,-1.7622159,1.2790284
-0.25489062,0.08116083,0.017265677,-0.4617369,-0.7095124,-0.7466835,0.24149583,-0.2772403,-1.1882195,0.18897164
-0.2542937,-0.62184393,-0.587996,-0.35897717,-2.2694125,-0.03537207,0.336815,0.7157519,-1.1777172,-0.1547463
0.43681952,-0.5271643,0.16732588,0.115465194,-0.5384546,-0.74273336,0.54593456,0.16398345,-1.0343244,-1.2403381
-0.06846667,1.3752215,0.16737795,0.060754694,0.69153434,-1.1214397,0.22726883,0.3966478,0.5353598,0.20530316
-0.3136924,-0.43181336,-0.44849148,-1.511393,-0.70848006,-1.050202,0.16852485,-1.512078,-0.551775,0.6075469
-0.7321234,-0.14005873,-0.072385535,-0.49908736,-0.9196207,-2.077007,0.40665954,0.020152941,-1.1479113,-0.055738658
0.22897935,-0.23528793,-0.21696791,-0.32936028,-1.5310096,-0.90790707,0.35650992,0.45617843,-0.67041135,0.88003826
0.98107547,-0.3289671,-0.72753286,0.49645987,-2.180257,-0.27048358,0.9325747,0.14854644,-0.6678515,0.3437359
0.52802545,0.2205915,-0.668965,0.2067587,-0.51221853,-1.610174,-2.2798402,1.0749254,0.16390198,-0.02979204
0.9243812,0.19350521,0.538195,-0.03103449,-0.20251867,-0.78253716,0.533199,0.13042124,-1.2827814,0.23582229
0.06718751,-0.41526365,-0.019781455,-0.8819687,-1.1176537,-1.0756618,0.107419476,-0.29794127,-1.3305588,0.1767797
0.7129485,1.0498751,2.1790824,-0.43962643,-1.3519738,-1.9564161,-1.869419,0.7825255,-1.7723184,0.9315344
1.115062,-2.775659,1.5800564,-0.7531564,0.5193104,1.9365938,-1.438739,-0.17320614,-1.524829,1.0277958
-3.1810408,-0.62973964,0.2943303,-1.2305421,-0.5671641,0.24180932,-0.8796134,-0.71927166,-1.880749,-0.78486645
0.74764186,-1.0051432,-0.6678722,0.0050481716,-2.7777336,1.1297094,0.12675379,-0.00586845,-0.2923075,-2.2123883
0.10624909,-0.08435854,-0.5449631,0.6074209,-0.21984449,-2.4048367,0.3477984,0.16324322,-0.98063177,0.35828674
-0.63704294,0.113335535,-0.39255458,-0.07864728,-0.73217887,-0.8003795,0.25010508,-0.28063875,-1.7255185,-0.20651163
0.27458224,-1.189814,-1.2029222,0.047832914,-1.2436774,-1.5721371,-2.1672466,0.44060367,-0.13609645,0.20166704
-0.3510365,0.06300558,2.5536742,-1.2355233,-0.7835094,-3.1674607,-1.0935647,0.22065558,-0.44367224,1.3125505
0.5423927,-0.0774218,-0.79197854,-1.2212845,-2.3470314,0.37962553,0.7202186,0.041375607,-1.3548265,-1.143377
1.3858275,0.6661313,2.2491093,-0.5469159,-0.28092197,-2.0478122,-0.9844239,-0.15117621,-0.6563712,1.3053918
-1.1302049,-0.10739796,-0.06998165,-0.72342694,-1.400712,-0.93557924,0.37842816,-0.3602805,-0.7284533,0.70026016
-1.3625686,-0.34835652,0.0669373,-2.3918357,0.39696074,-1.4034747,-0.5141027,-2.2093108,0.07540047,1.1468912
0.66277105,-1.451048,-1.0385506,-1.3721677,0.14497438,1.1559978,-2.4092965,0.39326274,-0.88948214,-0.85644627
-0.08406675,-0.17305571,-0.418026,-0.0768609,-0.680318,-1.0966363,0.38340205,-0.25628424,-1.5764663,0.066936925
0.9435721,0.26520264,0.6358735,0.44157743,-1.370978,-0.75842446,0.5492971,0.38210684,-0.16077685,-0.39225134
-0.004106231,0.43952048,0.420183,0.89069307,-1.2071488,-0.5407152,0.30015016,0.1789699,-0.69409883,-0.821067
-0.1678425,0.24135314,0.667147,0.0002926673,-0.4753903,2.9599922,-0.43123883,0.51505184,0.45821196,-2.993618
-1.2126238,-0.075877234,0.253819,0.3285357,-0.019225348,0.059648402,-0.05874856,-0.07914511,0.12870753,-0.31802163
0.6332368,-1.5750364,2.6900253,-0.50456977,0.7981473,1.6250696,-1.4512504,-0.14855583,-1.644656,-0.4616383
-3.1528041,-0.34512848,0.59145594,-1.8261,-0.10503613,0.3091559,-0.8338107,-0.4529649,-2.017524,-0.79290485
-0.17303827,-0.96136725,-0.6048411,-0.5442135,-1.5503237,-0.8033134,0.3594724,-0.09507933,-1.2379618,-0.000479348
-0.3359849,-0.12732609,0.008621722,-0.22570063,-1.2908357,-1.2412556,0.25623667,-0.4172821,-0.3607192,0.4456232
0.0580255,-0.11819677,-0.042778686,0.060240783,0.72258633,-0.39984664,0.16977842,-0.39624357,-0.9193716,-0.9932462
-0.517102,-0.6666417,-0.16928431,-1.779117,-0.7073489,-0.8326006,-0.6452418,-2.5238988,-0.5551972,0.5269239
0.061316572,0.18740906,-0.4918979,0.8178681,-0.9835014,-0.5536759,-1.9976478,0.7094923,-0.5973956,-0.5751294
-0.21843961,-0.89268196,-1.1158428,-0.7183485,-1.4509523,-0.648109,-0.3345747,0.6891853,-0.99185324,0.10435459
-0.25086263,-0.9744086,-0.20286156,-0.8524325,-0.9957183,-0.82333195,0.14181136,-1.1911516,-0.8682961,0.20436326
1.425275,-0.0058230013,-0.61550695,-0.09585663,0.7730641,-2.6562998,-2.0371685,0.45803463,-0.23950517,0.86799586
-0.95503163,0.10447417,-0.28775698,-1.0432001,-1.2018855,-0.19027452,0.47591382,0.21933837,-0.4985335,0.86844933
-1.4264386,-1.5007274,-0.24771753,-1.9631214,1.0890349,-0.7523422,-0.48307914,-2.208668,0.026168644,-0.22762507
0.9902089,-0.8425076,-0.85929763,-0.8164667,-1.1633997,-0.91917783,-1.8561863,0.42993498,0.63934654,-0.1724455
-1.0987711,0.013469145,0.26621908,-0.8858113,-0.4366124,-1.3833721,-0.10463902,-0.5998819,0.24343127,0.34590307
-0.16663331,0.8171358,0.53044605,0.25671118,0.12815347,-0.6624439,0.5720435,0.11182962,-1.6937842,-0.5200381
-0.07394246,0.58397764,0.4120987,-0.5388067,-1.7843457,-1.3271146,0.45210403,-0.11644603,-0.47093377,-0.25693184
-0.6798647,-0.108708054,0.59992874,0.24147452,0.08766053,-2.1053467,0.31863964,-0.4457729,-0.6952516,0.12940285
1.2667902,-0.23500857,-0.73848706,-0.29322603,-0.9401862,0.040760636,0.65835553,1.0566105,-0.55516684,-0.5077193
0.27574745,-2.5478635,3.3619592,-1.2001759,0.5671733,1.9591162,-1.6645559,-0.038151816,-1.2111783,-0.41681194
-0.21501806,0.0013036579,-0.60401046,0.98340046,0.59730387,-1.054664,-2.6219685,0.5055498,-0.25990707,0.8110769
0.5987403,-1.8191297,2.565288,-0.9381803,0.033457346,2.1528122,-1.6533092,0.06103243,-1.4905875,-0.17258537
-0.67881334,-1.489424,0.70218503,-1.6205475,-0.247616,-1.8858254,-0.515939,-1.3458259,0.6390802,-0.9933984
-0.5857138,0.5423511,-0.03085956,-1.1313146,-1.8785999,-0.41111815,0.28940523,-0.18058245,-0.83911145,0.06762676
0.87881106,-1.5101243,0.6666775,-0.040285952,-0.07053403,-1.3595926,-2.5769145,0.3936621,-0.1368913,-2.4363077
1.0027434,0.42064285,-0.77692467,0.47493625,-1.0273573,-1.617982,-2.1924503,0.68521714,-0.89582515,1.3026649
-0.94063264,-1.0258083,-0.17595479,-0.9456069,-1.8043398,-0.6363608,0.5392744,0.50785387,-0.9938563,-0.13868791
0.5872254,-0.6664791,0.23738971,0.47190508,-1.2358475,0.094463095,0.64870393,-0.26967004,-0.6542849,-0.59516394
0.4085246,-1.7866302,-1.087811,-1.4015919,-0.9056702,0.7721668,-2.649103,0.5399014,-1.0628245,-0.36160958
-0.25654998,-0.03742419,0.15401065,-0.3308016,-0.93448454,-1.086189,0.1668232,0.4489919,0.31161118,-0.0332132
0.02042336,-0.30816603,-0.8103089,0.356161,-0.7717249,-0.66289884,-0.25472993,0.3475302,-1.4889584,-0.15275447
-0.3648705,-0.84002125,0.091168076,-0.4167448,-0.6916395,-1.0195626,0.59824663,-0.014056087,-1.2241511,-0.38575056
0.9066704,-0.3230288,0.40803224,0.8221289,-0.27995455,-1.8637307,0.16135077,-0.75866246,0.28422582,-0.6481668
-2.7796316,-0.72697324,0.41256064,-1.0635835,-0.67869776,0.016604753,-0.79314464,-0.6139728,-1.8711569,-0.71925664
-0.30619708,0.047824517,0.023245886,0.7745974,-0.78972286,-0.74476504,0.77144486,0.6344727,-1.3744323,-0.7999866
0.52533853,-0.87121964,0.28469363,0.3547361,0.037155487,0.19170216,0.56341726,-0.19376145,-0.8501879,-0.9524604
0.8914346,-2.9198692,0.1341643,-1.8775342,-0.22679466,0.6955426,-0.15347095,-1.1636488,-0.30134815,-1.9553691
-0.07181201,-1.4866666,-0.042831495,-0.3672576,-0.9431204,1.3284576,0.027410612,0.013229206,-2.0278285,-1.3787553
-0.28060693,0.22984599,-1.1832428,-0.40672225,-0.2876249,-0.68626577,-2.0959997,0.5088036,-0.52972627,0.2452066
-0.31527507,0.854468,-0.15045637,0.09698012,-0.65231556,-0.9914552,0.4296664,-0.69254625,-0.62826777,-0.028923191
0.9822857,-0.08776136,0.6050952,1.4301821,0.31907678,-0.83296275,0.47678417,0.17997546,0.2503019,1.1082352
0.03930279,-1.6713846,2.6639228,-0.47197625,0.6540734,1.957977,-1.4862006,0.11497183,-0.5419963,0.21650317
0.92749935,-0.6049153,-0.21412188,-0.16845201,-0.6738818,-1.2817788,0.67398924,-0.2470389,-1.1964688,-0.39646992
-0.13775364,-0.26772216,0.14889413,-0.48462835,-1.2094812,-0.90433294,0.33306783,0.035219043,-1.7746229,-0.64260805
-0.31244957,-1.2972597,-0.52954006,-0.92402744,-1.0734088,-1.339419,0.4206466,0.3984003,-0.4036122,-0.47247297
-0.31020814,-0.36931825,-0.27180192,-1.0238556,-0.37126207,-0.7148211,-0.38071883,-1.8856735,-1.1015687,1.2512615
-0.44273382,-0.055096105,-0.25912532,-0.36453158,-0.83150846,-0.44679806,0.33222395,-0.04287383,-1.2170506,0.13321568
1.2603709,1.0885193,2.6736474,-0.5357022,0.058332324,-2.026551,-1.5813297,0.06449725,-2.2000043,0.6690743
-0.14088415,0.5084481,-0.09047889,0.48250872,-2.1603081,-1.4253628,0.49648422,-0.03013882,-0.072069824,0.4295164
0.21144247,-1.4222652,2.1467097,-0.012271262,1.323299,0.9213336,-1.9701232,-0.09565048,-0.8575057,-0.15394825
-0.14195698,0.24138342,0.18870893,-1.3730714,-0.9535417,-0.9509648,0.32156897,-0.16689137,-1.180022,0.16315034
-0.2746531,0.48467422,0.165919,-0.2465292,-0.45565623,-0.5584207,0.32573986,-0.25804687,-1.1864204,-0.07554734
-0.6768958,-0.18840438,0.8090164,-0.76240003,-1.9459584,-1.1914676,0.8325766,0.13105445,-0.2209602,1.2517796
1.1606042,-1.2865311,1.521163,-0.43131536,1.065825,-2.7095923,-1.0834818,0.1401728,0.48651117,-2.5644083
-0.23513964,0.3334108,-0.36442605,-0.9570832,-0.7031151,-0.40723172,0.67523134,-0.08024976,-1.2724257,-0.07467751
-0.3734954,-0.20487273,-0.6113897,-1.7480406,-1.7951624,-0.34917668,0.4839592,0.02364342,-0.041570604,0.05027561
